Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
Dragonfly,-43.59,-0.44,3.51,52.59,0.00,0.00,96.49,61.59
Falcon,5.20,0.05,3.33,58.57,0.00,0.00,96.67,61.37
Airship,-55.43,-0.55,3.48,52.93,0.00,0.00,96.52,61.57
Advanced Recall,-0.82,-0.01,3.54,56.83,0.00,0.00,96.46,61.44
Mammoth,99.24,0.99,3.52,61.69,0.00,0.00,96.48,61.26
Stinger,-29.92,-0.30,3.59,48.90,0.00,0.00,96.41,61.73
Flak Turret,-34.14,-0.34,3.42,52.70,0.00,0.00,96.58,61.58
Bulwark,-33.81,-0.34,3.08,63.26,0.00,0.00,96.92,61.21
Katbus,49.98,0.50,3.17,62.71,0.00,0.00,96.83,61.23
Locust,-17.61,-0.18,3.23,50.77,0.00,0.00,96.77,61.62
Kraken,-479.96,-4.80,1.42,85.35,0.00,0.00,98.58,60.93
Predator,-71.33,-0.71,3.22,50.43,0.00,0.00,96.78,61.63
Valkyrie,-70.18,-0.70,3.17,52.62,0.00,0.00,96.83,61.56
Artillery,-16.87,-0.17,3.10,58.10,0.00,0.00,96.90,61.37
Advanced Destroyer,-13.47,-0.13,3.09,58.14,0.00,0.00,96.91,61.37
Shade,-12.15,-0.12,3.12,55.50,0.00,0.00,96.88,61.46
Ranking,-0.00,-0.25,0.00,0.00,100.00,61.27,0.00,0.00
Aggression,0.50,0.50,0.00,0.00,100.00,61.27,0.00,0.00
vs. Crab,1.68,0.02,13.15,57.32,0.00,0.00,86.85,61.87
vs. Hunter,30.87,0.31,13.43,65.75,0.00,0.00,86.57,60.58
vs. Guardian Shield,-72.81,-0.73,12.84,60.14,0.00,0.00,87.16,61.44
vs. Recall,-5.34,-0.05,13.25,54.01,0.00,0.00,86.75,62.38
vs. Recall Hunter,31.02,0.31,13.17,66.37,0.00,0.00,86.83,60.50
vs. Scorpion,-7.12,-0.07,13.37,53.71,0.00,0.00,86.63,62.44
vs. Beetle,29.10,0.29,13.41,65.68,0.00,0.00,86.59,60.59
vs. Blink,2.20,0.02,13.23,58.41,0.00,0.00,86.77,61.71
vs. Blink Hunter,38.45,0.38,13.40,67.30,0.00,0.00,86.60,60.34
vs. Gunbot,1.99,0.02,13.37,58.34,0.00,0.00,86.63,61.73
vs. Missilebot,30.83,0.31,13.53,65.48,0.00,0.00,86.47,60.61
vs. Wasp,-3.56,-0.04,13.29,56.85,0.00,0.00,86.71,61.95
vs. Hornet,41.05,0.41,13.43,67.89,0.00,0.00,86.57,60.25
vs. Knight,6.87,0.07,13.12,56.33,0.00,0.00,86.88,62.02
vs. Crossbow,67.35,0.67,13.32,65.36,0.00,0.00,86.68,60.65
vs. Ballista,-23.21,-0.23,5.95,61.79,0.00,0.00,94.05,61.24
vs. King Crab,74.72,0.75,6.08,65.22,0.00,0.00,93.92,61.02
vs. Crusader,55.96,0.56,5.96,60.64,0.00,0.00,94.04,61.31
vs. Bomber,-45.79,-0.46,5.93,59.28,0.00,0.00,94.07,61.40
vs. Shocker,-76.47,-0.76,5.86,58.41,0.00,0.00,94.14,61.45
vs. Recall Shocker,-126.55,-1.27,6.00,53.76,0.00,0.00,94.00,61.75
vs. Mortar,-204.21,-2.04,5.87,39.29,0.00,0.00,94.13,62.64
vs. Swift Shocker,17.96,0.18,6.12,64.15,0.00,0.00,93.88,61.09
vs. Heavy Hunter,80.09,0.80,5.91,65.57,0.00,0.00,94.09,61.00
vs. Destroyer,25.04,0.25,5.89,60.04,0.00,0.00,94.11,61.35
vs. Raider,134.74,1.35,5.96,72.49,0.00,0.00,94.04,60.56
vs. Turret,-135.58,-1.36,5.87,49.13,0.00,0.00,94.13,62.03
vs. Heavy Ballista,-378.09,-3.78,6.43,42.98,0.00,0.00,93.57,62.53
vs. Gargantua,-209.39,-2.09,6.32,40.91,0.00,0.00,93.68,62.65
vs. Sniper,-178.46,-1.78,6.63,41.74,0.00,0.00,93.37,62.66
vs. Advanced Blink,80.39,0.80,6.55,57.20,0.00,0.00,93.45,61.56
vs. Assaultbot,-30.17,-0.30,6.66,38.44,0.00,0.00,93.34,62.90
vs. Advancedbot,-10.00,-0.10,6.62,49.80,0.00,0.00,93.38,62.09
vs. Behemoth,-107.60,-1.08,6.41,43.00,0.00,0.00,93.59,62.52
vs. Advanced Mortar,-203.69,-2.04,6.58,33.53,0.00,0.00,93.42,63.23
vs. Blaster,-218.70,-2.19,6.38,38.65,0.00,0.00,93.62,62.82
vs. Butterfly,239.25,2.39,9.06,72.86,0.00,0.00,90.94,60.12
vs. Dragonfly,233.49,2.33,8.94,74.27,0.00,0.00,91.06,60.00
vs. Falcon,122.41,1.22,8.75,66.48,0.00,0.00,91.25,60.77
vs. Airship,239.20,2.39,8.95,74.64,0.00,0.00,91.05,59.96
vs. Advanced Recall,-11.11,-0.11,8.95,61.98,0.00,0.00,91.05,61.20
vs. Mammoth,8.87,0.09,8.69,63.33,0.00,0.00,91.31,61.08
vs. Stinger,104.46,1.04,8.65,74.76,0.00,0.00,91.35,60.00
vs. Flak Turret,-3.35,-0.03,8.77,75.04,0.00,0.00,91.23,59.95
vs. Bulwark,220.93,2.21,6.47,62.66,0.00,0.00,93.53,61.18
vs. Katbus,201.93,2.02,6.48,65.30,0.00,0.00,93.52,60.99
vs. Locust,86.61,0.87,6.55,74.40,0.00,0.00,93.45,60.35
vs. Kraken,-114.53,-1.15,3.02,37.56,0.00,0.00,96.98,62.01
vs. Predator,49.60,0.50,6.49,71.98,0.00,0.00,93.51,60.53
vs. Valkyrie,211.77,2.12,6.48,73.51,0.00,0.00,93.52,60.43
vs. Artillery,-212.92,-2.13,6.50,49.67,0.00,0.00,93.50,62.08
vs. Advanced Destroyer,-52.01,-0.52,6.62,61.35,0.00,0.00,93.38,61.27
vs. Shade,-2.26,-0.02,6.46,61.86,0.00,0.00,93.54,61.23
vs. Ranking,-0.00,-0.17,0.00,0.00,100.00,61.27,0.00,0.00
vs. Aggression,0.45,0.45,0.00,0.00,100.00,61.27,0.00,0.00
Crab,15.58,0.16,13.21,63.98,0.00,0.00,86.79,62.15
Hunter,1.78,0.02,13.36,62.65,0.00,0.00,86.64,62.35
Guardian Shield,-175.09,-1.75,13.16,60.81,0.00,0.00,86.84,62.63
Recall,-0.48,-0.00,13.13,65.53,0.00,0.00,86.87,61.91
Recall Hunter,3.16,0.03,13.40,61.96,0.00,0.00,86.60,62.46
Scorpion,10.04,0.10,13.34,66.10,0.00,0.00,86.66,61.82
Beetle,1.17,0.01,13.28,62.78,0.00,0.00,86.72,62.33
Blink,-10.97,-0.11,13.35,61.37,0.00,0.00,86.65,62.55
Blink Hunter,0.44,0.00,13.20,59.40,0.00,0.00,86.80,62.84
Gunbot,-1.99,-0.02,13.45,62.47,0.00,0.00,86.55,62.38
Missilebot,2.90,0.03,13.20,62.91,0.00,0.00,86.80,62.31
Wasp,3.87,0.04,13.30,63.09,0.00,0.00,86.70,62.28
Hornet,-7.85,-0.08,13.32,59.50,0.00,0.00,86.68,62.83
Knight,-16.14,-0.16,13.59,61.49,0.00,0.00,86.41,62.53
Crossbow,2.11,0.02,13.18,61.90,0.00,0.00,86.82,62.46
Ballista,-11.02,-0.11,7.01,56.60,0.00,0.00,92.99,62.83
King Crab,0.82,0.01,6.98,58.29,0.00,0.00,93.02,62.70
Crusader,26.95,0.27,6.97,61.68,0.00,0.00,93.03,62.44
Bomber,-14.09,-0.14,6.96,61.22,0.00,0.00,93.04,62.48
Shocker,-14.36,-0.14,7.20,60.08,0.00,0.00,92.80,62.57
Recall Shocker,-6.96,-0.07,7.06,62.58,0.00,0.00,92.94,62.37
Mortar,-11.66,-0.12,7.03,67.45,0.00,0.00,92.97,62.01
Swift Shocker,-45.41,-0.45,7.08,56.83,0.00,0.00,92.92,62.81
Heavy Hunter,6.44,0.06,7.10,62.44,0.00,0.00,92.90,62.39
Destroyer,-0.65,-0.01,7.03,60.36,0.00,0.00,92.97,62.54
Raider,10.59,0.11,7.12,51.17,0.00,0.00,92.88,63.25
Turret,2.13,0.02,7.20,61.92,0.00,0.00,92.80,62.43
Heavy Ballista,-52.15,-0.52,8.24,60.28,0.00,0.00,91.76,62.58
Gargantua,19.58,0.20,8.23,71.54,0.00,0.00,91.77,61.57
Sniper,-25.50,-0.26,8.40,62.72,0.00,0.00,91.60,62.36
Advanced Blink,11.79,0.12,8.16,57.77,0.00,0.00,91.84,62.80
Assaultbot,-6.75,-0.07,8.33,68.63,0.00,0.00,91.67,61.82
Advancedbot,-0.26,-0.00,8.21,70.69,0.00,0.00,91.79,61.65
Matter,0.43,1.07,87.36,64.56,12.62,47.39,0.02,23.53
Energy,0.00,0.04,0.00,0.00,0.00,0.00,100.00,62.39
Bandwidth,4.72,0.24,87.64,64.42,12.33,47.98,0.03,52.00
Health,0.02,1.46,87.44,64.52,12.54,47.54,0.03,50.00
Radius,-55.40,-0.94,87.30,64.49,12.68,47.98,0.02,36.84
Speed,26.25,2.17,87.35,64.49,12.64,47.85,0.02,64.29
Damage,0.36,0.99,87.34,64.59,12.64,47.19,0.02,52.63
Duration,-226.81,-1.59,87.35,64.45,12.64,48.19,0.01,27.27
Windup,-127.56,-0.13,87.56,64.48,12.42,47.64,0.03,59.09
Recoil,-27.20,-0.14,87.38,64.52,12.60,47.58,0.02,64.71
WeaponSpeed,0.00,-0.22,0.00,0.00,0.00,0.00,100.00,62.39
Range,16.88,1.01,87.39,64.47,12.60,47.94,0.01,75.00
Splash,0.00,-0.13,0.00,0.00,0.00,0.00,100.00,62.39
Advanced Mortar,0.40,0.00,8.30,74.49,0.00,0.00,91.70,61.29
Blaster,-14.72,-0.15,8.41,71.22,0.00,0.00,91.59,61.58
Butterfly,-13.23,-0.13,3.37,55.09,0.00,0.00,96.63,62.64
Dragonfly,1.53,0.02,3.29,56.23,0.00,0.00,96.71,62.60
Falcon,-12.81,-0.13,3.41,57.24,0.00,0.00,96.59,62.57
Airship,6.26,0.06,3.25,60.55,0.00,0.00,96.75,62.45
Advanced Recall,0.19,0.00,3.41,58.94,0.00,0.00,96.59,62.51
Mammoth,2.91,0.03,3.33,59.38,0.00,0.00,96.67,62.49
Stinger,-8.98,-0.09,3.39,49.98,0.00,0.00,96.61,62.82
Flak Turret,-10.72,-0.11,3.46,56.77,0.00,0.00,96.54,62.59
Bulwark,-3.53,-0.04,3.10,63.55,0.00,0.00,96.90,62.35
Katbus,-19.73,-0.20,3.02,61.77,0.00,0.00,96.98,62.41
Locust,0.34,0.00,3.15,51.74,0.00,0.00,96.85,62.74
Kraken,-195.14,-1.95,1.28,86.00,0.00,0.00,98.72,62.08
Predator,-6.20,-0.06,3.21,54.87,0.00,0.00,96.79,62.64
Valkyrie,8.66,0.09,3.11,56.87,0.00,0.00,96.89,62.57
Artillery,-23.19,-0.23,3.09,56.52,0.00,0.00,96.91,62.58
Advanced Destroyer,-15.47,-0.15,3.09,59.03,0.00,0.00,96.91,62.50
Shade,-32.06,-0.32,2.95,57.26,0.00,0.00,97.05,62.54
Ranking,-0.00,-0.20,0.00,0.00,100.00,62.39,0.00,0.00
Aggression,-0.56,-0.56,0.00,0.00,100.00,62.39,0.00,0.00
vs. Crab,7.68,0.08,13.29,59.22,0.00,0.00,86.71,62.87
vs. Hunter,28.09,0.28,13.30,66.89,0.00,0.00,86.70,61.70
vs. Guardian Shield,-183.72,-1.84,12.93,61.12,0.00,0.00,87.07,62.58
vs. Recall,0.79,0.01,13.47,55.77,0.00,0.00,86.53,63.42
vs. Recall Hunter,28.88,0.29,13.33,66.60,0.00,0.00,86.67,61.74
vs. Scorpion,0.29,0.00,13.27,55.94,0.00,0.00,86.73,63.38
vs. Beetle,27.89,0.28,13.18,66.71,0.00,0.00,86.82,61.73
vs. Blink,4.85,0.05,13.35,59.49,0.00,0.00,86.65,62.84
vs. Blink Hunter,31.08,0.31,13.26,69.27,0.00,0.00,86.74,61.34
vs. Gunbot,0.90,0.01,13.36,57.71,0.00,0.00,86.64,63.11
vs. Missilebot,27.42,0.27,13.30,66.96,0.00,0.00,86.70,61.69
vs. Wasp,1.63,0.02,13.33,58.48,0.00,0.00,86.67,62.99
vs. Hornet,34.73,0.35,13.42,68.38,0.00,0.00,86.58,61.46
vs. Knight,11.77,0.12,13.20,57.17,0.00,0.00,86.80,63.18
vs. Crossbow,67.04,0.67,13.27,66.79,0.00,0.00,86.73,61.72
vs. Ballista,119.47,1.19,5.92,70.38,0.00,0.00,94.08,61.89
vs. King Crab,81.98,0.82,5.98,68.04,0.00,0.00,94.02,62.03
vs. Crusader,33.83,0.34,5.97,62.93,0.00,0.00,94.03,62.35
vs. Bomber,6.97,0.07,5.88,67.34,0.00,0.00,94.12,62.08
vs. Shocker,112.09,1.12,5.99,68.92,0.00,0.00,94.01,61.97
vs. Recall Shocker,86.85,0.87,5.84,65.81,0.00,0.00,94.16,62.18
vs. Mortar,6.52,0.07,6.00,55.47,0.00,0.00,94.00,62.83
vs. Swift Shocker,114.40,1.14,5.86,71.31,0.00,0.00,94.14,61.83
vs. Heavy Hunter,79.42,0.79,5.97,70.06,0.00,0.00,94.03,61.90
vs. Destroyer,-92.34,-0.92,5.87,58.34,0.00,0.00,94.13,62.64
vs. Raider,105.59,1.06,5.98,74.62,0.00,0.00,94.02,61.61
vs. Turret,-82.47,-0.82,5.93,54.77,0.00,0.00,94.07,62.87
vs. Heavy Ballista,51.21,0.51,6.43,59.80,0.00,0.00,93.57,62.57
vs. Gargantua,-154.67,-1.55,6.31,47.42,0.00,0.00,93.69,63.40
vs. Sniper,-12.79,-0.13,6.42,57.83,0.00,0.00,93.58,62.70
vs. Advanced Blink,-113.58,-1.14,6.47,54.79,0.00,0.00,93.53,62.91
vs. Assaultbot,-22.44,-0.22,6.50,44.54,0.00,0.00,93.50,63.63
vs. Advancedbot,-6.66,-0.07,6.70,56.00,0.00,0.00,93.30,62.85
vs. Behemoth,-66.21,-0.66,6.44,50.25,0.00,0.00,93.56,63.22
vs. Advanced Mortar,-6.73,-0.07,6.44,52.59,0.00,0.00,93.56,63.06
vs. Blaster,30.94,0.31,6.46,58.48,0.00,0.00,93.54,62.66
vs. Butterfly,-142.81,-1.43,8.95,57.52,0.00,0.00,91.05,62.87
vs. Dragonfly,-57.42,-0.57,8.91,64.60,0.00,0.00,91.09,62.17
vs. Falcon,-84.12,-0.84,8.91,56.32,0.00,0.00,91.09,62.98
vs. Airship,-33.51,-0.34,8.98,66.36,0.00,0.00,91.02,62.00
vs. Advanced Recall,-3.36,-0.03,8.87,63.09,0.00,0.00,91.13,62.32
vs. Mammoth,21.73,0.22,9.00,61.97,0.00,0.00,91.00,62.43
vs. Stinger,82.13,0.82,8.95,71.61,0.00,0.00,91.05,61.48
vs. Flak Turret,-0.02,-0.00,8.91,72.87,0.00,0.00,91.09,61.36
vs. Bulwark,-176.37,-1.76,6.49,50.61,0.00,0.00,93.51,63.21
vs. Katbus,-201.98,-2.02,6.60,49.67,0.00,0.00,93.40,63.29
vs. Locust,-30.98,-0.31,6.53,62.85,0.00,0.00,93.47,62.36
vs. Kraken,-2364.57,-23.65,3.03,16.46,0.00,0.00,96.97,63.82
vs. Predator,95.94,0.96,6.60,69.91,0.00,0.00,93.40,61.86
vs. Valkyrie,-49.70,-0.50,6.56,64.78,0.00,0.00,93.44,62.22
vs. Artillery,52.41,0.52,6.57,60.30,0.00,0.00,93.43,62.54
vs. Advanced Destroyer,-124.13,-1.24,6.68,52.95,0.00,0.00,93.32,63.07
vs. Shade,-47.10,-0.47,6.54,61.35,0.00,0.00,93.46,62.46
vs. Ranking,-0.00,-0.34,0.00,0.00,100.00,62.39,0.00,0.00
vs. Aggression,-0.20,-0.20,0.00,0.00,100.00,62.39,0.00,0.00
Crab,3.16,0.03,13.37,71.30,0.00,0.00,86.63,68.73
Hunter,3.49,0.03,13.10,66.11,0.00,0.00,86.90,69.52
Guardian Shield,-20.83,-0.21,13.31,69.81,0.00,0.00,86.69,68.96
Recall,16.51,0.17,13.35,74.26,0.00,0.00,86.65,68.27
Recall Hunter,13.95,0.14,13.26,66.07,0.00,0.00,86.74,69.53
Scorpion,1.80,0.02,13.39,73.49,0.00,0.00,86.61,68.39
Beetle,2.01,0.02,13.32,65.96,0.00,0.00,86.68,69.55
Blink,-4.80,-0.05,13.28,71.24,0.00,0.00,86.72,68.74
Blink Hunter,-0.02,-0.00,13.24,64.02,0.00,0.00,86.76,69.84
Gunbot,7.73,0.08,13.30,73.24,0.00,0.00,86.70,68.43
Missilebot,5.37,0.05,13.36,66.23,0.00,0.00,86.64,69.51
Wasp,-4.44,-0.04,13.25,71.41,0.00,0.00,86.75,68.71
Hornet,-11.24,-0.11,13.33,63.21,0.00,0.00,86.67,69.97
Knight,0.43,0.00,13.31,72.80,0.00,0.00,86.69,68.50
Crossbow,16.07,0.16,13.26,66.90,0.00,0.00,86.74,69.40
Ballista,-11.94,-0.12,7.19,64.08,0.00,0.00,92.81,69.46
King Crab,-26.36,-0.26,7.11,65.79,0.00,0.00,92.89,69.32
Crusader,1.07,0.01,7.17,70.50,0.00,0.00,92.83,68.96
Bomber,-41.61,-0.42,7.04,66.24,0.00,0.00,92.96,69.28
Shocker,-8.32,-0.08,7.06,65.87,0.00,0.00,92.94,69.31
Recall Shocker,14.41,0.14,6.96,69.97,0.00,0.00,93.04,69.00
Mortar,-47.80,-0.48,7.00,73.20,0.00,0.00,93.00,68.76
Swift Shocker,-52.37,-0.52,7.14,64.23,0.00,0.00,92.86,69.44
Heavy Hunter,6.10,0.06,7.10,65.27,0.00,0.00,92.90,69.36
Destroyer,18.61,0.19,7.09,70.38,0.00,0.00,92.91,68.97
Raider,-2.02,-0.02,7.11,56.78,0.00,0.00,92.89,70.01
Turret,18.48,0.18,7.25,69.24,0.00,0.00,92.75,69.06
Heavy Ballista,-79.44,-0.79,8.24,70.68,0.00,0.00,91.76,68.93
Gargantua,-3.30,-0.03,8.25,76.44,0.00,0.00,91.75,68.41
Sniper,-55.33,-0.55,8.45,68.75,0.00,0.00,91.55,69.10
Advanced Blink,27.33,0.27,8.21,67.66,0.00,0.00,91.79,69.20
Assaultbot,-6.76,-0.07,8.28,77.24,0.00,0.00,91.72,68.33
Advancedbot,-8.14,-0.08,8.36,70.62,0.00,0.00,91.64,68.93
Behemoth,-34.43,-0.34,8.32,74.49,0.00,0.00,91.68,68.58
Matter,0.92,1.15,87.39,71.68,12.59,50.99,0.02,58.82
Energy,2.16,2.70,87.31,71.65,12.67,51.34,0.02,50.00
Bandwidth,2.69,0.13,87.71,71.48,12.26,51.87,0.02,47.37
Health,0.00,0.02,87.43,71.60,12.56,51.47,0.01,41.67
Radius,-29.63,-0.44,87.42,71.63,12.56,51.29,0.02,66.67
Speed,20.91,1.32,87.37,71.67,12.62,51.12,0.01,33.33
Damage,0.51,3.03,87.33,71.68,12.66,51.07,0.01,63.64
Duration,-279.19,-3.63,87.28,71.62,12.70,51.55,0.02,46.67
Windup,-658.43,-0.66,87.43,71.63,12.53,51.25,0.04,60.00
Recoil,-135.77,-0.68,87.28,71.70,12.70,51.02,0.01,66.67
WeaponSpeed,2.16,0.43,87.45,71.61,12.53,51.37,0.02,66.67
Range,14.14,3.11,87.41,71.67,12.56,51.04,0.03,45.83
Splash,53.97,1.08,87.38,71.73,12.61,50.70,0.01,33.33
Blaster,-95.62,-0.96,8.20,71.43,0.00,0.00,91.80,68.86
Butterfly,-25.89,-0.26,3.33,57.42,0.00,0.00,96.67,69.47
Dragonfly,-57.39,-0.57,3.46,58.88,0.00,0.00,96.54,69.43
Falcon,-28.00,-0.28,3.46,62.83,0.00,0.00,96.54,69.29
Airship,-55.00,-0.55,3.41,57.13,0.00,0.00,96.59,69.49
Advanced Recall,-11.60,-0.12,3.46,62.11,0.00,0.00,96.54,69.32
Mammoth,-55.49,-0.55,3.49,64.57,0.00,0.00,96.51,69.23
Stinger,-58.77,-0.59,3.36,53.80,0.00,0.00,96.64,69.60
Flak Turret,-17.72,-0.18,3.54,59.24,0.00,0.00,96.46,69.43
Bulwark,-27.25,-0.27,3.13,65.04,0.00,0.00,96.87,69.20
Katbus,-73.52,-0.74,3.14,64.53,0.00,0.00,96.86,69.22
Locust,-22.02,-0.22,3.11,55.28,0.00,0.00,96.89,69.51
Kraken,-736.00,-7.36,1.33,88.10,0.00,0.00,98.67,68.81
Predator,-59.24,-0.59,3.30,54.25,0.00,0.00,96.70,69.58
Valkyrie,-52.47,-0.52,3.14,59.54,0.00,0.00,96.86,69.38
Artillery,-63.19,-0.63,3.10,60.76,0.00,0.00,96.90,69.34
Advanced Destroyer,-33.32,-0.33,3.16,63.25,0.00,0.00,96.84,69.26
Shade,-95.11,-0.95,3.17,58.57,0.00,0.00,96.83,69.41
Ranking,-0.01,-0.44,0.00,0.00,100.00,69.07,0.00,0.00
Aggression,-0.35,-0.35,0.00,0.00,100.00,69.07,0.00,0.00
vs. Crab,8.43,0.08,13.44,64.64,0.00,0.00,86.56,69.76
vs. Hunter,41.67,0.42,13.43,75.01,0.00,0.00,86.57,68.15
vs. Guardian Shield,-19.73,-0.20,12.84,68.35,0.00,0.00,87.16,69.18
vs. Recall,-0.69,-0.01,13.43,61.17,0.00,0.00,86.57,70.30
vs. Recall Hunter,22.04,0.22,13.38,72.81,0.00,0.00,86.62,68.49
vs. Scorpion,1.73,0.02,13.40,61.50,0.00,0.00,86.60,70.24
vs. Beetle,41.12,0.41,13.13,74.60,0.00,0.00,86.87,68.23
vs. Blink,24.24,0.24,13.15,67.82,0.00,0.00,86.85,69.26
vs. Blink Hunter,46.08,0.46,13.23,76.16,0.00,0.00,86.77,67.99
vs. Gunbot,10.40,0.10,13.18,66.81,0.00,0.00,86.82,69.41
vs. Missilebot,39.52,0.40,13.24,74.33,0.00,0.00,86.76,68.27
vs. Wasp,0.11,0.00,13.30,63.65,0.00,0.00,86.70,69.90
vs. Hornet,50.09,0.50,13.32,75.71,0.00,0.00,86.68,68.05
vs. Knight,-7.95,-0.08,13.49,62.24,0.00,0.00,86.51,70.14
vs. Crossbow,45.95,0.46,13.29,72.02,0.00,0.00,86.71,68.62
vs. Ballista,105.72,1.06,6.04,75.00,0.00,0.00,93.96,68.69
vs. King Crab,0.63,0.01,5.83,70.43,0.00,0.00,94.17,68.99
vs. Crusader,-91.82,-0.92,5.77,62.23,0.00,0.00,94.23,69.49
vs. Bomber,4.41,0.04,5.96,71.05,0.00,0.00,94.04,68.94
vs. Shocker,111.78,1.12,6.01,73.77,0.00,0.00,93.99,68.77
vs. Recall Shocker,82.04,0.82,5.88,70.46,0.00,0.00,94.12,68.98
vs. Mortar,-4.31,-0.04,5.90,55.48,0.00,0.00,94.10,69.92
vs. Swift Shocker,128.68,1.29,5.91,74.62,0.00,0.00,94.09,68.72
vs. Heavy Hunter,113.98,1.14,5.96,74.64,0.00,0.00,94.04,68.72
vs. Destroyer,122.96,1.23,6.01,71.92,0.00,0.00,93.99,68.89
vs. Raider,129.29,1.29,5.98,79.70,0.00,0.00,94.02,68.39
vs. Turret,230.18,2.30,5.98,77.11,0.00,0.00,94.02,68.56
vs. Heavy Ballista,-50.90,-0.51,6.35,59.38,0.00,0.00,93.65,69.73
vs. Gargantua,-249.08,-2.49,6.28,47.81,0.00,0.00,93.72,70.50
vs. Sniper,-77.59,-0.78,6.44,52.36,0.00,0.00,93.56,70.22
vs. Advanced Blink,10.29,0.10,6.47,64.46,0.00,0.00,93.53,69.39
vs. Assaultbot,6.70,0.07,6.55,55.71,0.00,0.00,93.45,70.01
vs. Advancedbot,23.18,0.23,6.68,65.86,0.00,0.00,93.32,69.30
vs. Behemoth,-162.84,-1.63,6.37,47.09,0.00,0.00,93.63,70.57
vs. Advanced Mortar,-46.27,-0.46,6.51,49.85,0.00,0.00,93.49,70.41
vs. Blaster,117.28,1.17,6.46,61.51,0.00,0.00,93.54,69.59
vs. Butterfly,173.20,1.73,8.75,77.86,0.00,0.00,91.25,68.23
vs. Dragonfly,133.28,1.33,8.98,77.65,0.00,0.00,91.02,68.22
vs. Falcon,134.99,1.35,9.00,72.90,0.00,0.00,91.00,68.69
vs. Airship,159.97,1.60,8.88,79.09,0.00,0.00,91.12,68.09
vs. Advanced Recall,11.96,0.12,8.99,70.65,0.00,0.00,91.01,68.91
vs. Mammoth,-55.44,-0.55,8.80,64.79,0.00,0.00,91.20,69.48
vs. Stinger,140.26,1.40,8.90,80.05,0.00,0.00,91.10,68.00
vs. Flak Turret,-47.40,-0.47,8.83,78.84,0.00,0.00,91.17,68.12
vs. Bulwark,-37.43,-0.37,6.52,61.21,0.00,0.00,93.48,69.62
vs. Katbus,-272.71,-2.73,6.52,55.05,0.00,0.00,93.48,70.05
vs. Locust,56.48,0.56,6.60,76.47,0.00,0.00,93.40,68.55
vs. Kraken,-3973.71,-39.74,3.00,12.25,0.00,0.00,97.00,70.83
vs. Predator,71.10,0.71,6.46,76.52,0.00,0.00,93.54,68.56
vs. Valkyrie,132.97,1.33,6.63,76.51,0.00,0.00,93.37,68.54
vs. Artillery,93.97,0.94,6.57,66.23,0.00,0.00,93.43,69.27
vs. Advanced Destroyer,27.86,0.28,6.37,65.58,0.00,0.00,93.63,69.31
vs. Shade,115.21,1.15,6.65,70.51,0.00,0.00,93.35,68.97
vs. Ranking,-0.01,-0.92,0.00,0.00,100.00,69.07,0.00,0.00
vs. Aggression,-0.53,-0.53,0.00,0.00,100.00,69.07,0.00,0.00
Crab,25.12,0.25,13.22,67.60,0.00,0.00,86.78,63.07
Hunter,-3.88,-0.04,13.07,60.22,0.00,0.00,86.93,64.18
Guardian Shield,-82.91,-0.83,13.14,63.86,0.00,0.00,86.86,63.64
Recall,16.82,0.17,13.27,69.36,0.00,0.00,86.73,62.80
Recall Hunter,2.33,0.02,13.23,59.41,0.00,0.00,86.77,64.32
Scorpion,14.93,0.15,13.22,69.74,0.00,0.00,86.78,62.74
Beetle,-5.73,-0.06,13.37,60.70,0.00,0.00,86.63,64.12
Blink,5.97,0.06,13.46,66.33,0.00,0.00,86.54,63.25
Blink Hunter,-2.23,-0.02,13.37,59.05,0.00,0.00,86.63,64.38
Gunbot,6.62,0.07,13.61,67.06,0.00,0.00,86.39,63.13
Missilebot,-2.46,-0.02,13.28,60.24,0.00,0.00,86.72,64.19
Wasp,2.96,0.03,13.24,66.37,0.00,0.00,86.76,63.25
Hornet,-15.47,-0.15,13.26,56.87,0.00,0.00,86.74,64.71
Knight,17.08,0.17,13.49,67.92,0.00,0.00,86.51,63.00
Crossbow,0.81,0.01,13.20,60.25,0.00,0.00,86.80,64.19
Ballista,-36.09,-0.36,7.10,57.23,0.00,0.00,92.90,64.16
King Crab,13.92,0.14,7.03,62.13,0.00,0.00,92.97,63.78
Crusader,64.31,0.64,7.16,66.18,0.00,0.00,92.84,63.47
Bomber,-40.35,-0.40,7.20,61.08,0.00,0.00,92.80,63.87
Shocker,-29.37,-0.29,7.01,60.17,0.00,0.00,92.99,63.93
Recall Shocker,-0.16,-0.00,7.17,63.57,0.00,0.00,92.83,63.67
Mortar,-23.88,-0.24,7.24,71.06,0.00,0.00,92.76,63.09
Swift Shocker,-45.18,-0.45,7.18,59.81,0.00,0.00,92.82,63.96
Heavy Hunter,-27.87,-0.28,6.98,60.11,0.00,0.00,93.02,63.93
Destroyer,16.74,0.17,7.15,65.60,0.00,0.00,92.85,63.52
Raider,19.05,0.19,7.06,52.79,0.00,0.00,92.94,64.49
Turret,15.06,0.15,7.05,65.04,0.00,0.00,92.95,63.56
Heavy Ballista,-64.75,-0.65,8.23,62.48,0.00,0.00,91.77,63.77
Gargantua,0.42,0.00,8.05,71.42,0.00,0.00,91.95,62.99
