Name,Weight,NormalizedWeight,AdvantagedIterations,AdvantagedWins,DisadvantagedIterations,DisadvantagedWins,NeutralIterations,NeutralWins
vs. Destroyer,1.49,0.00,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,8.24,0.01,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-2.68,-0.00,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,3.91,0.00,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-13.34,-0.02,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-1.12,-0.00,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-1.70,-0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,1.07,0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,2.82,0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-5.93,-0.01,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-1.06,-0.00,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,9.36,0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-2.77,-0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-0.07,-0.00,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-2.44,-0.00,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,1.15,0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,3.05,0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,1.09,0.00,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,9.09,0.01,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,2.81,0.00,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-15.56,-0.02,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-15.63,-0.02,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-1.68,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-180.36,-0.21,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,9.33,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-1.52,-0.00,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,5.97,0.01,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-5.76,-0.01,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-2.94,-0.00,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.10,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-0.37,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-1.63,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,0.07,0.00,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.70,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-1.30,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.14,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-1.66,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.80,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-1.47,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.35,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-1.53,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.12,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-1.61,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-1.81,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-3.29,-0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-3.74,-0.00,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-2.93,-0.00,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-2.26,-0.00,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-1.49,-0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-3.70,-0.00,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-2.64,-0.00,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-3.08,-0.00,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-3.72,-0.00,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-3.32,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-3.26,-0.00,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-2.00,-0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-2.12,-0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-6.76,-0.01,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,1552.20,1.77,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,-2.31,-0.00,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,-1.88,-0.00,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.78,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,-1.15,-0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-3.35,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-4.41,-0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-6.99,-0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-4.20,-0.00,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-4.20,-0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-4.08,-0.00,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-4.26,-0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-1.64,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-4.13,-0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-4.20,-0.00,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-4.16,-0.00,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-7.62,-0.01,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-7.62,-0.01,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-1.54,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-91.72,-0.10,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-4.14,-0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-4.08,-0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-3.96,-0.00,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-3.79,-0.00,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-3.95,-0.00,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.06,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,0.87,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,2.27,0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-8.17,-0.01,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,0.96,0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,2.02,0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.27,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,2.19,0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,1.15,0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.12,0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.48,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,2.14,0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.17,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.09,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,2.21,0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,4.67,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,7.51,0.01,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,6.75,0.01,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,5.42,0.01,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,1.38,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,8.27,0.01,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,8.39,0.01,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,2.82,0.00,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,7.60,0.01,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,5.93,0.01,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-4.15,-0.00,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,6.48,0.01,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,-4.14,-0.00,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,19.73,0.02,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-5.54,-0.01,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-0.93,-0.00,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,-10.48,-0.01,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-1.15,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,0.40,0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-1.64,-0.00,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,1.50,0.00,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,8.97,0.01,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-1.03,-0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,7.36,0.01,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,5.76,0.01,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,7.22,0.01,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,1.47,0.00,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,5.34,0.01,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,5.79,0.01,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,1.40,0.00,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,14.51,0.02,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,5.25,0.01,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,3.64,0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-95.87,-0.11,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,6.60,0.01,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,9.82,0.01,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,8.66,0.01,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,-13.84,-0.02,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,11.79,0.01,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.05,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Crab,-0.65,-0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,-0.90,-0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-10.91,-0.02,13.24,49.42,0.00,0.00,86.76,50.04
Recall,-0.58,-0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,-0.71,-0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,-0.29,-0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,-0.96,-0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,-0.89,-0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,-1.03,-0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,-0.24,-0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,-0.92,-0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,-0.24,-0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-1.23,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,-1.70,-0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,-1.68,-0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,-3.60,-0.01,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,-3.78,-0.01,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,-2.34,-0.01,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,-2.50,-0.01,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,-3.49,-0.01,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,-2.87,-0.01,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,-4.54,-0.01,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,-4.75,-0.01,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,-1.53,-0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,-2.58,-0.01,4.23,48.41,0.00,0.00,95.77,50.02
Raider,-3.18,-0.01,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-3.07,-0.01,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,-9.90,-0.02,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,4.65,0.01,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,686.23,1.57,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,2.24,0.01,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,-0.63,-0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,0.08,0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,-1.56,-0.00,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,-2.12,-0.00,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,-2.38,-0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,-4.45,-0.01,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,-4.50,-0.01,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,-4.54,-0.01,6.35,55.51,0.00,0.00,93.66,49.58
Airship,-4.43,-0.01,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,-1.74,-0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,-4.40,-0.01,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,-4.61,-0.01,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,-4.59,-0.01,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,-7.48,-0.02,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,-8.75,-0.02,2.89,59.55,0.00,0.00,97.11,49.67
Locust,-1.68,-0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,-82.95,-0.19,1.19,87.21,0.00,0.00,98.81,49.51
Predator,-3.87,-0.01,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,-3.88,-0.01,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,-4.35,-0.01,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,-4.17,-0.01,2.91,52.39,0.00,0.00,97.09,49.88
Shade,-4.71,-0.01,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.10,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,0.72,0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,2.57,0.01,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-2.54,-0.01,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,0.79,0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,2.45,0.01,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,0.12,0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,2.59,0.01,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,1.07,0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,2.62,0.01,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,0.47,0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,2.58,0.01,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,0.08,0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,2.70,0.01,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,0.95,0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,4.10,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,9.00,0.02,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,4.60,0.01,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,1.09,0.00,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,1.78,0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,8.84,0.02,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,9.73,0.02,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,5.39,0.01,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,8.33,0.02,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,9.04,0.02,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,9.48,0.02,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,8.29,0.02,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,13.36,0.03,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,10.06,0.02,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,-1.66,-0.00,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,3.11,0.01,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,6.49,0.01,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,0.39,0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,2.05,0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,-6.95,-0.02,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,5.75,0.01,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,12.55,0.03,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,0.56,0.00,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,0.40,0.00,6.36,51.55,0.00,0.00,93.64,49.85
vs. Falcon,-2.18,-0.00,6.34,44.24,0.00,0.00,93.66,50.34
vs. Airship,0.80,0.00,6.37,52.28,0.00,0.00,93.63,49.80
vs. Advanced Recall,2.62,0.01,6.36,47.36,0.00,0.00,93.64,50.13
vs. Mammoth,1.32,0.00,6.35,45.54,0.00,0.00,93.65,50.26
vs. Stinger,8.69,0.02,6.32,60.75,0.00,0.00,93.68,49.23
vs. Flak Turret,2.77,0.01,6.35,60.76,0.00,0.00,93.65,49.22
vs. Bulwark,-16.88,-0.04,2.87,37.52,0.00,0.00,97.13,50.32
vs. Katbus,-17.02,-0.04,2.88,40.31,0.00,0.00,97.12,50.24
vs. Locust,-1.36,-0.00,2.93,52.35,0.00,0.00,97.07,49.88
vs. Kraken,-187.50,-0.43,1.19,12.58,0.00,0.00,98.81,50.41
vs. Predator,12.39,0.03,2.93,54.62,0.00,0.00,97.07,49.82
vs. Valkyrie,-3.28,-0.01,2.92,50.97,0.00,0.00,97.08,49.93
vs. Artillery,11.55,0.03,2.91,44.65,0.00,0.00,97.09,50.11
vs. Advanced Destroyer,8.99,0.02,2.90,47.66,0.00,0.00,97.10,50.02
vs. Shade,-6.90,-0.02,2.91,45.89,0.00,0.00,97.09,50.08
vs. Ranking,-0.00,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
vs. Aggression,-0.08,-0.02,0.00,0.00,100.00,49.96,0.00,0.00
Crab,0.74,0.00,13.34,55.02,0.00,0.00,86.66,49.18
Hunter,0.12,0.00,13.31,45.03,0.00,0.00,86.69,50.71
Guardian Shield,-6.38,-0.01,13.24,49.42,0.00,0.00,86.76,50.04
Recall,0.23,0.00,13.33,58.97,0.00,0.00,86.67,48.57
Recall Hunter,0.04,0.00,13.32,42.93,0.00,0.00,86.68,51.04
Scorpion,0.46,0.00,13.32,58.20,0.00,0.00,86.68,48.69
Beetle,0.10,0.00,13.36,46.21,0.00,0.00,86.64,50.53
Blink,0.33,0.00,13.31,55.14,0.00,0.00,86.69,49.16
Blink Hunter,0.08,0.00,13.31,38.59,0.00,0.00,86.69,51.70
Gunbot,0.11,0.00,13.30,57.21,0.00,0.00,86.70,48.84
Missilebot,0.09,0.00,13.31,45.27,0.00,0.00,86.69,50.68
Wasp,0.23,0.00,13.31,54.03,0.00,0.00,86.69,49.33
Hornet,-0.01,-0.00,13.31,40.07,0.00,0.00,86.69,51.47
Knight,0.61,0.00,13.35,58.97,0.00,0.00,86.65,48.57
Crossbow,0.03,0.00,13.27,44.18,0.00,0.00,86.73,50.84
Ballista,0.34,0.00,4.22,45.17,0.00,0.00,95.78,50.17
King Crab,1.98,0.00,4.24,46.95,0.00,0.00,95.76,50.09
Crusader,2.69,0.01,4.23,52.18,0.00,0.00,95.77,49.86
Bomber,1.00,0.00,4.23,49.79,0.00,0.00,95.77,49.96
Shocker,0.64,0.00,4.23,48.44,0.00,0.00,95.77,50.02
Recall Shocker,0.54,0.00,4.22,52.23,0.00,0.00,95.78,49.86
Mortar,1.14,0.00,4.24,62.23,0.00,0.00,95.76,49.41
Swift Shocker,1.17,0.00,4.23,45.60,0.00,0.00,95.77,50.15
Heavy Hunter,0.38,0.00,4.23,45.17,0.00,0.00,95.77,50.17
Destroyer,0.16,0.00,4.23,48.41,0.00,0.00,95.77,50.02
Raider,0.25,0.00,4.25,33.58,0.00,0.00,95.75,50.68
Turret,-0.20,-0.00,4.24,56.79,0.00,0.00,95.76,49.65
Heavy Ballista,3.93,0.01,2.82,56.20,0.00,0.00,97.18,49.77
Gargantua,1.47,0.00,2.81,66.67,0.00,0.00,97.19,49.47
Sniper,1.67,0.00,2.85,57.85,0.00,0.00,97.15,49.72
Advanced Blink,421.44,0.96,2.85,52.85,0.00,0.00,97.15,49.87
Assaultbot,0.55,0.00,2.87,62.94,0.00,0.00,97.13,49.57
Advancedbot,0.17,0.00,2.88,61.33,0.00,0.00,97.12,49.62
Behemoth,4.51,0.01,2.85,62.48,0.00,0.00,97.15,49.59
Advanced Mortar,2.59,0.01,2.85,69.13,0.00,0.00,97.15,49.39
Blaster,3.28,0.01,2.85,63.68,0.00,0.00,97.15,49.55
Butterfly,0.49,0.00,6.36,47.64,0.00,0.00,93.64,50.11
Dragonfly,0.54,0.00,6.36,48.30,0.00,0.00,93.64,50.07
Falcon,0.58,0.00,6.35,55.51,0.00,0.00,93.66,49.58
Airship,0.55,0.00,6.32,47.50,0.00,0.00,93.68,50.12
Advanced Recall,0.26,0.00,6.37,52.60,0.00,0.00,93.63,49.78
Mammoth,0.74,0.00,6.35,54.40,0.00,0.00,93.65,49.65
Stinger,0.62,0.00,6.32,39.12,0.00,0.00,93.68,50.69
Flak Turret,0.47,0.00,6.33,38.94,0.00,0.00,93.67,50.70
Bulwark,1.75,0.00,2.87,62.38,0.00,0.00,97.13,49.59
Katbus,2.15,0.00,2.89,59.55,0.00,0.00,97.11,49.67
Locust,0.43,0.00,2.94,47.31,0.00,0.00,97.06,50.04
Kraken,15.91,0.04,1.19,87.21,0.00,0.00,98.81,49.51
Predator,0.89,0.00,2.93,45.35,0.00,0.00,97.07,50.09
Valkyrie,0.98,0.00,2.90,49.17,0.00,0.00,97.10,49.98
Artillery,0.98,0.00,2.92,55.24,0.00,0.00,97.08,49.80
Advanced Destroyer,0.71,0.00,2.91,52.39,0.00,0.00,97.09,49.88
Shade,1.27,0.00,2.91,54.36,0.00,0.00,97.09,49.82
Ranking,-0.00,-0.01,0.00,0.00,100.00,49.96,0.00,0.00
Aggression,-0.02,-0.00,0.00,0.00,100.00,49.96,0.00,0.00
vs. Crab,-1.06,-0.00,13.33,44.82,0.00,0.00,86.67,50.75
vs. Hunter,-0.18,-0.00,13.32,54.99,0.00,0.00,86.68,49.18
vs. Guardian Shield,-1.20,-0.00,13.21,50.56,0.00,0.00,86.79,49.86
vs. Recall,-0.86,-0.00,13.34,40.96,0.00,0.00,86.66,51.34
vs. Recall Hunter,-0.13,-0.00,13.32,56.86,0.00,0.00,86.68,48.90
vs. Scorpion,-0.61,-0.00,13.33,41.72,0.00,0.00,86.67,51.22
vs. Beetle,-0.29,-0.00,13.31,53.53,0.00,0.00,86.69,49.41
vs. Blink,-0.87,-0.00,13.30,44.80,0.00,0.00,86.70,50.75
vs. Blink Hunter,0.21,0.00,13.35,61.23,0.00,0.00,86.65,48.22
vs. Gunbot,-0.36,-0.00,13.31,42.62,0.00,0.00,86.69,51.08
vs. Missilebot,-0.19,-0.00,13.32,54.58,0.00,0.00,86.68,49.25
vs. Wasp,-0.25,-0.00,13.33,45.98,0.00,0.00,86.67,50.57
vs. Hornet,0.23,0.00,13.31,59.86,0.00,0.00,86.69,48.43
vs. Knight,1.81,0.00,13.30,41.05,0.00,0.00,86.70,51.32
vs. Crossbow,4.69,0.01,13.33,55.84,0.00,0.00,86.67,49.05
vs. Ballista,1.13,0.00,4.23,54.31,0.00,0.00,95.77,49.76
vs. King Crab,9.34,0.02,4.24,52.83,0.00,0.00,95.76,49.83
vs. Crusader,7.00,0.02,4.23,47.82,0.00,0.00,95.77,50.05
vs. Bomber,-1.88,-0.00,4.25,50.03,0.00,0.00,95.75,49.95
vs. Shocker,-0.06,-0.00,4.24,51.84,0.00,0.00,95.76,49.87
vs. Recall Shocker,-1.85,-0.00,4.21,47.77,0.00,0.00,95.79,50.05
vs. Mortar,-5.03,-0.01,4.24,37.49,0.00,0.00,95.76,50.51
vs. Swift Shocker,0.19,0.00,4.21,54.44,0.00,0.00,95.79,49.76
vs. Heavy Hunter,0.12,0.00,4.22,54.84,0.00,0.00,95.78,49.74
vs. Destroyer,-5.75,-0.01,4.24,51.36,0.00,0.00,95.76,49.89
vs. Raider,2.70,0.01,4.23,66.19,0.00,0.00,95.77,49.24
vs. Turret,2.68,0.01,4.24,43.17,0.00,0.00,95.76,50.26
vs. Heavy Ballista,11.02,0.03,2.82,43.70,0.00,0.00,97.18,50.14
vs. Gargantua,19.81,0.05,2.82,32.61,0.00,0.00,97.18,50.46
vs. Sniper,-7.94,-0.02,2.86,42.10,0.00,0.00,97.14,50.19
vs. Advanced Blink,1.57,0.00,2.86,46.64,0.00,0.00,97.14,50.05
vs. Assaultbot,-1.72,-0.00,2.86,36.91,0.00,0.00,97.14,50.34
vs. Advancedbot,-1.81,-0.00,2.86,38.42,0.00,0.00,97.14,50.30
vs. Behemoth,2.01,0.00,2.85,37.39,0.00,0.00,97.15,50.32
vs. Advanced Mortar,-8.12,-0.02,2.86,30.69,0.00,0.00,97.14,50.52
vs. Blaster,-7.88,-0.02,2.85,36.07,0.00,0.00,97.15,50.36
vs. Butterfly,-5.97,-0.01,6.34,52.45,0.00,0.00,93.66,49.79
vs. Dragonfly,-2.71,-0.01,6.36,51.55,0.00,0.00,93.64,49.85
